0.0,0.015000000073218224,0.015000000000000017,0.015000000024772815,0.015000016960219903,0.015000000000001188,0.000296302808250229
0.005,0.015126014554191035,0.015004106134471059,0.015125626077396035,0.015163320253053605,0.01500098307910016,0.00029591523635932637
0.01,0.015123545776110525,0.01500843521611949,0.015122716895201215,0.015159554087161714,0.01500190367372698,0.0002952833361812535
0.015,0.015121136396536448,0.015012517842224191,0.015119891181607094,0.015155895261917022,0.015002668959848675,0.0002946719493643993
0.02,0.015118783310967266,0.015016365053478255,0.015117144853118516,0.015152338550914421,0.015003301696826567,0.0002940960931623826
0.024999999999999998,0.01511648376435665,0.015019987421536476,0.01511447420856339,0.015148879217292943,0.015003821376273296,0.00029355494959319164
0.03,0.015114235300761598,0.015023395047610954,0.0151118758802596,0.015145512951189167,0.015004244690018083,0.00029304684993829925
0.034999999999999996,0.015112035722483257,0.015026597586928024,0.0151093467919256,0.01514223581581478,0.015004585930961429,0.0002925701625646867
0.04,0.015109883055079095,0.015029604272634398,0.015106884122398245,0.015139044200964534,0.015004857336479726,0.00029212333958270384
0.045,0.015107775517287753,0.015032423937831753,0.015104485274346649,0.015135934782919419,0.015005069382640505,0.0002917049141291152
0.049999999999999996,0.015105711495166204,0.01503506503588154,0.015102147847278697,0.015132904489846957,0.015005231036293254,0.00029131349522495373
0.055,0.015103689519848714,0.01503753565917371,0.015099869614239989,0.015129950471931962,0.01500534997108158,0.0002909477629253284
0.06,0.015101708248416603,0.015039843556534928,0.015097648501685218,0.015127070075572862,0.015005432752548032,0.00029060646387229626
0.065,0.01509976644744348,0.01504199614942574,0.015095482572079011,0.015124260821076974,0.015005484996763137,0.0002902884072157249
0.06999999999999999,0.01509786297883685,0.015044000547056659,0.015093370008840605,0.015121520383361304,0.015005511506268198,0.0002899924608636584
0.075,0.015095996787656066,0.015045863560535498,0.015091309103306819,0.015118846575242036,0.015005516386581862,0.00028971754802783144
0.08,0.015094166891626177,0.015047591716142986,0.015089298243428277,0.015116237332947544,0.015005503146048977,0.00028946264403469833
0.08499999999999999,0.015092372372111347,0.01504919126782326,0.01508733590395832,0.01511369070354673,0.015005474781415793,0.0002892267733752133
0.09,0.01509061236634046,0.015050668208958513,0.01508542063792442,0.015111204834023152,0.015005433851173236,0.0002890090069707451
0.095,0.015088886060710814,0.015052028283499412,0.015083551069204443,0.015108777961767217,0.0150053825384151,0.00028880845963402826
0.09999999999999999,0.01508719268501722,0.015053276996498704,0.01508172588605353,0.015106408406288479,0.0150053227047132,0.00028862428770749603
0.105,0.015085531507476747,0.015054419624104474,0.015079943835449229,0.015104094561978273,0.015005255936288183,0.00028845568686281084
0.11,0.015083901830438095,0.01505546122305181,0.015078203718142622,0.01510183489177857,0.015005183583582564,0.0002883018900472957
0.11499999999999999,0.01508230298667841,0.01505640663969308,0.015076504384316704,0.015099627921630216,0.015005106795174698,0.0002881621655645887
0.12,0.015080734336205201,0.015057260518600608,0.015074844729768411,0.015097472235593306,0.015005026546842293,0.00028803581527810497
0.125,0.01507919526349485,0.015058027310770787,0.015073223692545127,0.015095366471550726,0.015004943666472616,0.0002879221729271644
0.13,0.01507768517510187,0.015058711281455832,0.015071640249968718,0.01509330931740902,0.015004858855406044,0.00028782060254684547
0.13499999999999998,0.015076203497593282,0.015059316517650011,0.015070093416000931,0.015091299507736973,0.01500477270672805,0.0002877304969829141
0.13999999999999999,0.015074749675755507,0.015059846935247066,0.015068582238896946,0.01508933582077389,0.015004685720942703,0.000287651276495097
0.145,0.01507332317104187,0.015060306285892491,0.015067105799114565,0.015087417075765644,0.015004598319402698,0.00028758238744143336
0.15,0.015071923460223886,0.015060698163544934,0.015065663207442135,0.01508554213058078,0.015004510855815473,0.0002875233010380193
0.155,0.015070550034217754,0.015061026010765113,0.015064253603315656,0.015083709879569274,0.015004423626102489,0.0002874735121885267
0.16,0.01506920239706419,0.015061293124743967,0.01506287615330347,0.01508191925163569,0.015004336876842871,0.0002874325383786293
0.16499999999999998,0.015067880065036315,0.015061502663086158,0.015061530049732574,0.015080169208493557,0.015004250812507886,0.00028739991863068533
0.16999999999999998,0.015066582565861537,0.015061657649358014,0.015060214509442428,0.01507845874308286,0.015004165601657285,0.0002873752125146896
0.175,0.015065309438039125,0.015061760978414341,0.015058928772647489,0.015076786878126419,0.015004081382244999,0.0002873579992116226
0.18,0.015064060230241486,0.01506181542151135,0.015057672101896484,0.015075152664809896,0.015003998266163089,0.0002873478766257279
0.185,0.015062834500786612,0.015061823631218616,0.015056443781115352,0.015073555181568474,0.015003916343131316,0.0002873444605426441
0.19,0.015061631817173043,0.015061788146135707,0.015055243114725381,0.015071993532969445,0.015003835684027493,0.00028734738383040845
0.19499999999999998,0.015060451755667253,0.015061711395424868,0.015054069426825759,0.015070466848676885,0.015003756343737098,0.00028735629568066176
0.19999999999999998,0.015059293900937278,0.015061595703164827,0.015052922060434593,0.015068974282490677,0.015003678363591904,0.0002873708608875962
0.205,0.015058157845725884,0.015061443292537249,0.01505180037678102,0.015067515011450526,0.015003601773455782,0.0002873907591624569
0.21,0.01505704319055831,0.015061256289847601,0.01505070375464357,0.015066088234998751,0.015003526593508882,0.0002874156844811619
0.215,0.015055949543478057,0.01506103672839135,0.015049631589728002,0.015064693174193042,0.01500345283577252,0.0002874453444636278
0.22,0.01505487651981018,0.015060786552170677,0.01504858329408343,0.015063329070967985,0.015003380505412564,0.0002874794597823784
0.22499999999999998,0.015053823741944243,0.015060507619465497,0.015047558295549511,0.015061995187435503,0.015003309601852772,0.00028751776359937914
0.22999999999999998,0.015052790839138623,0.015060201706268433,0.015046556037235018,0.015060690805225532,0.015003240119725467,0.00028756000102892696
0.235,0.015051777447339728,0.015059870509585805,0.015045575977022043,0.015059415224858728,0.01500317204968266,0.0002876059286255727
0.24,0.015050783209015305,0.015059515650610977,0.015044617587095063,0.015058167765150215,0.015003105379087877,0.00028765531389561577
0.245,0.015049807773001314,0.015059138677775473,0.01504368035349198,0.015056947762642417,0.015003040092605785,0.00028770793483079557
0.25,0.015048850794358358,0.015058741069682512,0.015042763775676166,0.015055754571062438,0.015002976172704048,0.0002877635794630216
0.255,0.015047911934237834,0.01505832423792617,0.015041867366126664,0.015054587560803764,0.015002913600080537,0.00028782204543929303
0.26,0.015046990859756646,0.015057889529802864,0.015040990649946469,0.015053446118430139,0.015002852354026392,0.00028788313961526397
0.265,0.015046087243877914,0.01505743823091629,0.015040133164485919,0.015052329646198518,0.01500279241273372,0.00028794667766710215
0.26999999999999996,0.015045200765298814,0.015056971567684088,0.015039294458981722,0.015051237561601627,0.015002733753556827,0.0002880124837201051
0.27499999999999997,0.015044331108342858,0.015056490709744241,0.015038474094209343,0.015050169296927415,0.015002676353232856,0.00028808038999381667
0.27999999999999997,0.015043477962858359,0.015055996772271443,0.015037671642149537,0.015049124298836175,0.015002620188069,0.0002881502364623006
0.285,0.015042641024119209,0.01505549081820035,0.015036886685665541,0.015048102027951099,0.015002565234098701,0.00028822187052934416
0.29,0.015041819992730805,0.015054973860366453,0.015036118818193068,0.01504710195846481,0.015002511467214229,0.00028829514671726804
0.295,0.015041014574538185,0.015054446863560066,0.015035367643440201,0.015046123577758455,0.015002458863277314,0.00028836992636928376
0.3,0.015040224480538713,0.015053910746502022,0.015034632775099416,0.015045166386035907,0.015002407398211407,0.00028844607736448064
0.305,0.0150394494267943,0.015053366383743627,0.015033913836565962,0.01504422989596598,0.01500235704807829,0.00028852347384462896
0.31,0.01503868913434908,0.015052814607490177,0.015033210460669084,0.015043313632340738,0.015002307789141495,0.00028860199595275124
0.315,0.0150379433291474,0.015052256209355283,0.015032522289409943,0.015042417131742307,0.015002259597918824,0.000288681529582457
0.32,0.015037211741954272,0.015051691942045533,0.015031848973708883,0.015041539942221219,0.015002212451223965,0.00028876196613786666
0.325,0.015036494108277272,0.015051122520980278,0.015031190173160151,0.015040681622984373,0.015002166326201355,0.0002888432023033375
0.32999999999999996,0.015035790168290578,0.015050548625846939,0.01503054555579521,0.01503984174409357,0.015002121200353054,0.00028892513982293046
0.33499999999999996,0.015035099666759439,0.01504997090209667,0.015029914797852165,0.015039019886171864,0.015002077051560283,0.000289007685288747
0.33999999999999997,0.015034422352966403,0.01504938996237986,0.01502929758355294,0.015038215640119543,0.015002033858099504,0.00028909074993819795
0.345,0.015033757980641004,0.0150488063879265,0.015028693604889242,0.015037428606841385,0.015001991598654752,0.00028917424945938734
0.35,0.015033106307885489,0.015048220729871999,0.015028102561410177,0.015036658396975568,0.015001950252325778,0.00028925810380452674
0.355,0.01503246709710665,0.015047633510529774,0.015027524160020981,0.01503590463063709,0.015001909798633981,0.0002893422370109609
0.36,0.015031840114946711,0.01504704522461543,0.015026958114785929,0.01503516693716608,0.015001870217524855,0.00028942657702949284
0.365,0.015031225132214807,0.015046456340421135,0.015026404146736689,0.015034444954883066,0.015001831489369129,0.0002895110555595361
0.37,0.015030621923820403,0.01504586730094408,0.01502586198368732,0.015033738330852704,0.015001793594961774,0.0002895956078911386
